epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,47032.73119650049,42363.86910577973,216.87030962420948,205.82485055449385,0.5167979001998901,0.6028348207473755
1,28459.41702114792,35215.808364854274,168.69919093210825,187.6587550977952,0.7076153755187988,0.6698485612869263
2,23960.388295802673,30425.797420387,154.79143482700414,174.42992123023788,0.7538371682167053,0.7147552967071533
3,20934.226806269875,26451.393900785537,144.6866504079415,162.6388449933949,0.7849271893501282,0.7520157098770142
4,18503.589795494918,23927.34121042097,136.02790079794264,154.68465085593002,0.8098989725112915,0.7756789922714233
5,17112.24442330451,22037.178902847594,130.81377765092066,148.44924689215367,0.8241932392120361,0.7933993935585022
6,15935.942364648747,20778.97200443746,126.23764242352098,144.14913112619672,0.8362782597541809,0.8051952123641968
7,15038.822247239888,19671.46782256778,122.63287588261105,140.25500997314776,0.8454950451850891,0.8155781626701355
8,14234.107936101522,19140.516781933253,119.30678076329745,138.3492565282996,0.8537625074386597,0.8205558657646179
9,13605.960220813848,18130.96981647621,116.64458933364139,134.65128969481208,0.8602159023284912,0.8300204873085022
10,13118.148480186015,17978.918465568724,114.53448598647489,134.08548939228555,0.8652275800704956,0.8314459919929504
11,12880.112817861063,17915.147967672725,113.4905847101911,133.84748024401776,0.8676730394363403,0.8320438265800476
12,12220.086760504026,16708.5906611551,110.54450126760727,129.261713825692,0.8744540214538574,0.8433554172515869
13,11617.184596730998,16760.786376600056,107.78304410588429,129.46345575721378,0.8806480169296265,0.842866063117981
14,11598.790492592143,17204.460478513458,107.69768099913824,131.1657747985863,0.8808370232582092,0.8387066125869751
15,10984.017807135151,16868.728242100646,104.80466500654993,129.87966831687186,0.8871530294418335,0.8418540954589844
16,11082.691182158083,18271.689808357685,105.27436146639923,135.17281460544382,0.8861393332481384,0.8287011981010437
17,10636.701228443477,17123.85992475949,103.13438431698458,130.85816720694007,0.8907212615013123,0.8394622206687927
18,10294.707080432943,17033.04144694818,101.46283595697955,130.51069476080562,0.894234836101532,0.8403136730194092
19,10045.610141317393,17176.646574979055,100.22779126229108,131.05970614563066,0.8967940211296082,0.8389673233032227
20,9732.846221041833,16827.61010391488,98.65518851556583,129.72127853176164,0.9000072479248047,0.8422396183013916
21,9793.265906086028,17527.323496948753,98.9609312106855,132.39079838473953,0.8993865251541138,0.8356797099113464
22,9668.281297434616,16805.808038328363,98.32741884863354,129.6372170263168,0.90067058801651,0.8424440026283264
