epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,15516.070779420857,10079.663087507286,124.56352106223096,100.39752530569311,0.39344435930252075,0.6152611374855042
1,8528.577042882705,6949.013903993845,92.35029530479427,83.36074558204146,0.6666001081466675,0.7347574234008789
2,6935.264889971371,5664.350079020901,83.27823779338375,75.26187666422423,0.7288860082626343,0.7837927937507629
3,5961.893392291396,4806.189677413322,77.2132980275509,69.32668806032294,0.7669371366500854,0.8165486454963684
4,5198.842551219954,4168.046600487647,72.10299959932287,64.5604104733516,0.7967664003372192,0.8409064412117004
5,4690.790464939729,3712.0109046212897,68.48934563083318,60.926274337278244,0.8166272044181824,0.8583132028579712
6,4371.609761649719,3250.891024076517,66.11815001684272,57.01658551751864,0.8291046619415283,0.8759140968322754
7,3985.5788478997915,2993.987031904923,63.13144104089333,54.71733758055963,0.8441953659057617,0.8857200741767883
8,3843.2474153463377,2720.592812396121,61.99393047183198,52.15930226140033,0.8497594594955444,0.8961554765701294
9,3652.1611410510295,2672.4089695106186,60.433112951849736,51.69534765828177,0.8572294116020203,0.8979946374893188
10,3495.1794363883832,2540.501762302519,59.120042594609004,50.403390384998104,0.8633661270141602,0.9030295014381409
11,3373.886651733216,2428.0506581375807,58.085167226523645,49.2752540139326,0.8681077361106873,0.9073217511177063
12,3299.349150043068,2331.1096319306766,57.439961264289416,48.2815661710624,0.8710215091705322,0.9110220074653625
13,3131.9316538155713,2327.766017863679,55.96366369185966,48.24692754843233,0.8775662183761597,0.9111496210098267
14,3078.3683584478017,2292.9724940624924,55.483045684675616,47.8849923677815,0.8796601295471191,0.9124776721000671
15,2975.398630631849,2440.648868604575,54.5472146917865,49.40292368478382,0.8836854696273804,0.9068408608436584
16,2980.137867420671,2394.7620131598587,54.59063900908901,48.936305675437524,0.8835001587867737,0.9085923433303833
17,2868.344241001861,2276.387356157748,53.556925238496106,47.71150129851028,0.8878704309463501,0.9131107330322266
18,2832.569213456813,2395.524868804203,53.22188660181836,48.94409942785956,0.8892689347267151,0.9085632562637329
19,2809.4434257018343,2172.3167128135406,53.004183096259815,46.60811852900244,0.8901730179786682,0.9170830845832825
20,2766.5417833234133,2225.382595324459,52.597925656088506,47.17396098828738,0.8918501138687134,0.9150575399398804
21,2700.969818167975,2144.3409602092383,51.97085546888732,46.3070292742823,0.8944134712219238,0.9181509017944336
22,2649.5188858147635,2385.24335805869,51.47347749875428,48.838953285862814,0.8964247703552246,0.9089556932449341
23,2562.596959604221,2257.8390237920257,50.62209951794,47.51672362223668,0.8998227119445801,0.9138187170028687
24,2555.338593249585,2099.6976508220146,50.550357004175396,45.82245793082269,0.9001064896583557,0.9198549389839172
25,2546.2204250574496,2179.0640064935337,50.46008744599487,46.68044565440152,0.9004629254341125,0.916825532913208
26,2527.6957542293208,2450.3880888756994,50.27619470713074,49.501394817476594,0.9011870622634888,0.9064691662788391
27,2469.603048642642,2254.539043083758,49.69510085151897,47.481986511557814,0.9034580588340759,0.913944661617279
28,2465.4083946295273,2214.291127400415,49.65287901652358,47.05625492323432,0.903622031211853,0.91548091173172
29,2473.7078939654857,2066.9571826955257,49.73638400573051,45.46380079464898,0.9032976031303406,0.9211046099662781
30,2399.982859409123,2211.6997595652406,48.989619914928134,47.02871207640329,0.906179666519165,0.9155797958374023
31,2447.67579529943,2274.473164982232,49.473991099358756,47.69143701947166,0.9043152332305908,0.9131838083267212
32,2475.7850848834732,2303.1344380969667,49.75726162967043,47.990982883214286,0.9032163619995117,0.9120897650718689
33,2443.8780279326206,2376.8692813457237,49.435594746423554,48.7531463738057,0.9044637084007263,0.9092753529548645
34,2333.2345091015263,2005.8302532796058,48.303566215151506,44.78649632734856,0.9087889790534973,0.9234378337860107
35,2331.0893131524504,2327.760856545354,48.281355750977525,48.24687405983266,0.9088728427886963,0.911149799823761
36,2372.4639220723666,2161.5458720192864,48.70794516372423,46.492428114901536,0.9072554111480713,0.9174941778182983
37,2332.9524921865727,2030.466977857228,48.300646912713006,45.06070325524479,0.9088000059127808,0.9224974513053894
38,2334.109380405912,2382.877147313881,48.31262133651943,48.81472264915454,0.9087547659873962,0.9090460538864136
39,2281.9530031557742,2086.760187358994,47.76979174285538,45.681070339463304,0.910793662071228,0.9203487634658813
40,2331.8836545937847,2190.9395748618654,48.289581221975666,46.807473493683304,0.9088417887687683,0.9163722395896912
41,2295.075587296174,2299.336667505715,47.90694717153425,47.95139901510398,0.910280704498291,0.9122347235679626
42,2285.3142791898676,2052.7104937054323,47.80496082196771,45.30684819875945,0.9106622934341431,0.9216484427452087
43,2258.5469877519554,2121.5922266809,47.524172667727264,46.060744964458614,0.9117087125778198,0.9190192222595215
44,2255.9930845367367,2265.6785486634512,47.497295549712476,47.599144411044314,0.9118084907531738,0.9135194420814514
