epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,206242.21636134177,127348.03146450114,454.1389835296478,356.8585594664939,0.6688508987426758,0.7972173690795898
1,113464.30282926105,81052.3766024978,336.84462713432293,284.696990856064,0.8178181052207947,0.8709362149238586
2,84935.83947324601,61494.51617871781,291.4375395745133,247.9808786554274,0.8636243343353271,0.902079164981842
3,70784.185280647,50240.393869904416,266.0529745758295,224.14369022996033,0.886346697807312,0.9199997186660767
4,62480.44842252647,43426.070788824436,249.96089378646107,208.3892290614475,0.89967942237854,0.9308505058288574
5,56121.38896416357,39084.50585911101,236.89953348236796,197.69801683150743,0.9098896980285645,0.9377637505531311
6,52037.066578676466,36535.15014827164,228.11634439179596,191.14170175100892,0.916447639465332,0.9418232440948486
7,49275.43355985287,35821.47041908205,221.98070537741083,189.26560812541206,0.9208818078041077,0.9429596662521362
8,47308.95990240992,35195.02504853696,217.50622957149966,187.60337163424583,0.9240392446517944,0.9439572095870972
9,46440.65860722477,34922.69790270048,215.50094804251967,186.87615659227498,0.9254333972930908,0.9443908333778381
10,44754.6992995965,33840.39871822323,211.55306497329815,183.95760032742118,0.92814040184021,0.9461142420768738
11,43699.877507199366,33973.84931265405,209.0451566221982,184.3199644982986,0.9298340678215027,0.9459017515182495
12,42705.200044868376,32213.186057468676,206.65236520511536,179.4803222012616,0.9314311742782593,0.9487053155899048
13,42390.84543939165,33759.45690227107,205.89037238149737,183.73746733388666,0.9319359064102173,0.9462431073188782
14,41474.045742481256,35850.94132097756,203.65177569194248,189.34344805399937,0.9334079623222351,0.942912757396698
15,41461.35010292073,33631.06555503404,203.62060333601002,183.38774646915218,0.9334283471107483,0.9464475512504578
16,41582.76736553868,33148.76267991267,203.91853119699223,182.0680166309082,0.933233380317688,0.9472155570983887
17,39847.56077660505,32940.458772198595,199.61853815867167,181.4950654210703,0.9360194802284241,0.9475472569465637
18,39718.25517325265,34338.88511648245,199.29439323084998,185.30754198489183,0.9362270832061768,0.9453204870223999
19,39722.535077380504,32279.38392185067,199.30513058469043,179.66464293747578,0.9362202286720276,0.9485999345779419
20,39029.34422531072,32947.37750118235,197.5584577417801,181.5141247979957,0.9373332262039185,0.9475362300872803
21,38809.395085615106,33800.08961682955,197.00100275281622,183.84800683398652,0.9376863837242126,0.9461784362792969
22,38970.91236002163,31221.118661131663,197.41051734905523,176.69498765140924,0.9374270439147949,0.950285017490387
23,39030.56581975133,34361.62676319351,197.5615494466252,185.36889373137424,0.9373312592506409,0.9452842473983765
24,38251.46550419665,33464.33556550071,195.5798187548926,182.93259842220772,0.9385822415351868,0.9467130899429321
25,38832.238506634574,33813.62702164035,197.05897215461815,183.88481998696997,0.9376497268676758,0.9461568593978882
26,38466.786427204,35536.21194171765,196.1295144214761,188.5105088362918,0.9382364749908447,0.9434139132499695
27,38253.865428549,34134.22210459339,195.58595406764005,184.7544914328022,0.9385783672332764,0.945646345615387
28,37817.17609524255,33610.27433308962,194.46638808607145,183.3310511972525,0.9392795562744141,0.9464806914329529
29,37503.15253079058,40008.72078168774,193.65730693880514,200.02180076603585,0.9397837519645691,0.9362921118736267
30,39072.02642518813,34636.953302619906,197.66645245258013,186.1100569625938,0.9372646808624268,0.9448458552360535
31,37416.82178421769,34348.98693174805,193.43428285652388,185.33479687243852,0.9399223327636719,0.9453043937683105
32,37312.8505369016,34216.75822339557,193.16534507230222,184.97772358691077,0.9400892853736877,0.9455149173736572
