epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,20319.676363047452,16033.595770556518,142.5471022611384,126.6238357125408,0.5552119016647339,0.6920636892318726
1,13834.042250396247,13724.495666731931,117.6182054377478,117.15159267688993,0.69717937707901,0.7364115715026855
2,12004.350851187712,13057.903469416908,109.56436852913319,114.27118389785288,0.7372304201126099,0.7492139339447021
3,10684.79670979023,11492.300747498497,103.36729032817988,107.20214898731507,0.7661148905754089,0.7792824506759644
4,9774.36304411464,10738.967140413304,98.86537838957904,103.62898793490798,0.7860438227653503,0.7937507033348083
5,9175.042875854057,10089.556996192036,95.78644411321498,100.44678688834222,0.7991626262664795,0.8062230944633484
6,8791.148987812405,9256.510514688696,93.7611272746462,96.21076090899966,0.8075659275054932,0.8222223520278931
7,8294.81691829716,9310.936466275583,91.0758854927975,96.49319388576369,0.8184303641319275,0.8211770057678223
8,8017.376590010502,8663.835181890432,89.53980450062699,93.07972487008345,0.8245034217834473,0.8336050510406494
9,7736.022230539166,9157.09291524904,87.95466008426823,95.69270042824083,0.8306621313095093,0.8241317272186279
10,7559.764862929722,8731.361881594145,86.94690830000641,93.4417566272924,0.8345203399658203,0.8323081731796265
11,7288.038926233522,8623.192614388467,85.37001186736197,92.86114695817872,0.8404682874679565,0.8343856334686279
12,7074.609664718365,9233.42894327616,84.1106988718936,96.09073286886806,0.8451400995254517,0.8226656317710876
13,6913.507311480104,9198.781369852266,83.14750333882614,95.91027770709596,0.8486666083335876,0.8233310580253601
14,6820.4990349504715,9385.629904038607,82.58631263684359,96.87946069233978,0.8507025241851807,0.8197425007820129
15,6589.927885283141,9489.68363882444,81.17837079717197,97.41500725670784,0.8557496070861816,0.8177440762519836
16,6514.4666943229995,9516.781486261112,80.71224624753668,97.55399267206397,0.8574013710021973,0.8172236680984497
17,6320.830791125818,9118.514598997679,79.50365269046334,95.49091369862201,0.8616399765014648,0.824872612953186
18,6367.436784491843,9163.969456739787,79.7962203647005,95.72862401988127,0.8606197834014893,0.8239996433258057
19,6182.447986392363,9045.808173973362,78.62854434868018,95.10945365195492,0.864669144153595,0.8262690305709839
20,6014.897161770245,9524.860352299793,77.55576807543231,97.59539104025247,0.8683367371559143,0.8170684576034546
21,5990.901172497281,9574.729535630959,77.40091196166412,97.85054693577834,0.8688620328903198,0.8161107301712036
