epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,172379.16511949687,129039.65189412146,415.185699560446,359.2208956813641,0.6133620738983154,0.7299556732177734
1,110078.16642132393,97543.44307487068,331.7802984225012,312.3194567664184,0.7531000971794128,0.7958685159683228
2,89395.65935741964,79038.68545287277,298.99106902618286,281.1381963605671,0.7994899749755859,0.8345938324928284
3,77902.59475414337,69039.63891149536,279.1103630360997,262.7539512766561,0.8252683281898499,0.8555191159248352
4,70882.79327611199,64435.33045104326,266.23822654929177,253.841152004641,0.8410133719444275,0.8651546239852905
5,66213.06033572319,60735.2922277724,257.3189855718447,246.44531285413484,0.851487398147583,0.8728978037834167
6,62860.23023393576,60446.50348897921,250.71942532228286,245.85870635179714,0.8590075969696045,0.8735021352767944
7,61090.67677941345,57424.77663262626,247.16528231006362,239.6346732687619,0.862976610660553,0.87982577085495
8,58605.63041346398,56653.21658397544,242.08599797068806,238.01936178381672,0.8685504794120789,0.8814404606819153
9,58130.42689475688,55179.08321122406,241.10252361756164,234.9022843891137,0.8696163296699524,0.8845254182815552
10,56973.079984035496,55954.38885725092,238.690343298667,236.54680056439344,0.8722121715545654,0.8829029202461243
11,55965.4360531134,53708.18903194209,236.57015038485605,231.75027299216308,0.8744722604751587,0.8876035809516907
12,54620.246950995126,54792.4952053723,233.70974937087055,234.0779682186521,0.877489447593689,0.8853344321250916
13,54064.95601041234,53638.159700931516,232.51872184925742,231.59913579487193,0.8787349462509155,0.8877501487731934
14,53626.40990798759,55264.86963942826,231.57376774580402,235.08481371502558,0.8797186017036438,0.8843458890914917
15,53547.26304119554,53457.31862395407,231.40281554293054,231.20838787542738,0.8798961639404297,0.8881285786628723
16,52203.297309275615,55421.83946129461,228.48040902728536,235.41843483740735,0.8829105496406555,0.8840174078941345
17,52052.76374742923,53689.593053605764,228.15074785638822,231.71014879285235,0.8832482099533081,0.887642502784729
18,51681.58660894457,54338.97179468601,227.33584541146294,233.1072109452773,0.8840807676315308,0.8862835168838501
19,51024.79456699129,54175.04562254002,225.88668523618495,232.7553342515269,0.8855538964271545,0.8866266012191772
20,50774.32030645892,54091.85978787267,225.33157858245016,232.5765675812434,0.8861157298088074,0.8868006467819214
21,50355.6028790872,54303.285569221625,224.40054117378418,233.03065371152704,0.8870548605918884,0.8863582015037537
22,50603.07407679757,54293.85841632798,224.9512704493966,233.01042555286656,0.88649982213974,0.8863779306411743
23,50773.84678711747,55580.81031959073,225.33052786322023,235.75582775318776,0.8861167430877686,0.8836846947669983
24,49979.715205164684,53411.39006886302,223.56143496847727,231.10904367606003,0.8878979682922363,0.888224720954895
25,48879.98405946233,55928.823754037796,221.08818163679018,236.4927562400967,0.8903645873069763,0.8829563856124878
26,50165.415111971146,56319.88106686724,223.9763717716026,237.31810100973595,0.8874814510345459,0.8821380138397217
27,49579.447785411256,55404.87506415687,222.6644286486085,235.38240177242832,0.8887957334518433,0.8840528726577759
28,48376.134565514396,53896.48855440369,219.94575368830016,232.15617276825463,0.8914946913719177,0.8872095346450806
29,48192.275088693685,54561.67571325151,219.52739029263225,233.58440811246695,0.8919070959091187,0.8858174681663513
30,48882.99140934022,56419.565881818395,221.0949827774032,237.5280317811319,0.8903578519821167,0.8819293975830078
31,48517.978592899955,53316.07040464945,220.267969965903,230.9027293139894,0.8911765813827515,0.8884241580963135
32,48004.75352516572,53397.71804958596,219.0998711208332,231.07946263046824,0.8923277258872986,0.8882533311843872
33,47410.983008385905,54181.8933178561,217.74063242395965,232.77004385843145,0.8936594724655151,0.8866122364997864
34,46757.164997535576,60545.85446056029,216.23405142931486,246.0606723159154,0.8951259851455688,0.8732942342758179
35,47163.355385727875,53366.79841123192,217.17125819437496,231.0125503327296,0.894214928150177,0.8883180618286133
36,47762.03592121253,57758.85812738245,218.54527201752165,240.33072655693124,0.8928720951080322,0.8791266679763794
37,47227.94364466753,60001.32015126867,217.3199108334704,244.9516690109881,0.894070029258728,0.8744338154792786
38,46603.508696556804,53820.21984309413,215.87845815772542,231.99185296706895,0.8954706192016602,0.8873691558837891
39,46787.03824211732,55086.14471203042,216.3031165797602,234.7043772749678,0.8950589895248413,0.8847199082374573
40,46244.82637553928,61013.773339004656,215.04610290711915,247.00966244057065,0.8962751626968384,0.8723150491714478
41,45988.70883939453,56914.245301263836,214.44978162589612,238.56706667363758,0.8968496322631836,0.8808941841125488
