epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,21077.648615100694,16044.95960240483,145.1814334379596,126.66870016860847,0.5832390785217285,0.7069984674453735
1,14358.613778049537,13817.747030343879,119.82743332830566,117.54891335245884,0.7160921096801758,0.7476701736450195
2,12555.673744147061,12499.753919928642,112.05210281001897,111.80229836603826,0.7517410516738892,0.7717384696006775
3,11283.54893679216,11164.197376173033,106.22405065140455,105.66076554792244,0.7768943309783936,0.796127438545227
4,10556.294670201494,10405.4792978537,102.74383032669891,102.0072512023224,0.7912740707397461,0.8099825978279114
5,9862.0237600201,10170.443849127521,99.30772255982966,100.8486184790229,0.8050016760826111,0.8142746090888977
6,9302.977432598127,9629.39926505096,96.45194364344415,98.12950252116313,0.8160555362701416,0.824154794216156
7,8870.269951465694,9513.223475042798,94.18211057024415,97.53575485452912,0.824611246585846,0.8262763023376465
8,8500.496456302726,9105.814425568391,92.19813694594228,95.424391145914,0.8319226503372192,0.8337161540985107
9,8228.417434477447,10025.847681668263,90.71062470558478,100.12915500326697,0.8373023867607117,0.8169151544570923
10,7928.702948931542,9830.221236318945,89.04326447818242,99.14747216303068,0.8432285189628601,0.8204874992370605
11,7585.559906790993,9817.9687030614,87.09511987930779,99.08566345875371,0.8500133752822876,0.8207112550735474
12,7510.161531263071,9777.624010038306,86.66118814823088,98.88186896513591,0.8515042066574097,0.821448028087616
13,7185.544049043677,10340.563641613307,84.76758843475304,101.68856199992852,0.8579227924346924,0.8111680150032043
14,7094.463917179315,10034.032461525861,84.22864071786576,100.17001777740613,0.859723687171936,0.8167656660079956
15,7022.247687937367,9847.956086548777,83.79885254546967,99.23686858496079,0.8611515760421753,0.8201636672019958
16,6856.168866444448,9411.368093526251,82.80198588466612,97.0122058997024,0.8644353747367859,0.8281363248825073
17,6834.378649656193,9284.390669397657,82.67030089249823,96.3555430133506,0.8648662567138672,0.8304551243782043
18,6746.746297024639,9427.48622703076,82.13857983325886,97.09524307107306,0.8665989637374878,0.8278419971466064
