epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,16622.12766952572,10291.21453618851,128.92683068130432,101.44562354379075,0.4104534983634949,0.6403074264526367
1,9073.25128787885,7220.748941225474,95.25361561578043,84.97499009252941,0.6781938076019287,0.7476246356964111
2,7464.386156490977,5897.193783005461,86.39667908253753,76.79318838937124,0.7352563142776489,0.7938847541809082
3,6540.355426118333,5093.898382545647,80.87246395478707,71.37155163330588,0.768029510974884,0.8219610452651978
4,5659.710251079509,4268.513924222335,75.23104579280758,65.33386506416359,0.7992638349533081,0.8508093953132629
5,5105.919943113396,3796.443748084101,71.45572015670541,61.6152882658525,0.8189054727554321,0.8673089146614075
6,4665.73982150307,3247.1606129406255,68.30622095756044,56.98386274148695,0.8345175385475159,0.8865071535110474
7,4248.109224060094,2978.3239031576595,65.17752084929354,54.574022237303154,0.8493298888206482,0.8959033489227295
8,4008.7900333864345,2814.9125639453696,63.315006383845805,53.05574958423799,0.8578179478645325,0.901614785194397
9,3793.226337755635,2616.0039493433833,61.58917386810473,51.146886018049855,0.8654634952545166,0.908566951751709
10,3623.2716160837194,2379.916668470334,60.19361773546859,48.78438959821404,0.8714913725852966,0.9168185591697693
11,3502.479360663327,2286.1780471542224,59.18174854347688,47.81399426061603,0.8757755756378174,0.9200948476791382
12,3449.470279455958,2202.1201019227888,58.73219116852322,46.926752518396036,0.8776556849479675,0.9230327606201172
13,3262.4038680653216,2131.4705063941346,57.11745677168514,46.16785143792306,0.8842904567718506,0.9255020618438721
14,3215.6500415830487,2108.852548667185,56.70670191064764,45.92224459526325,0.8859487175941467,0.9262925982475281
15,3108.7970103998127,2172.7000226031014,55.75658714806541,46.612230397215505,0.8897385597229004,0.9240610599517822
16,3088.6030036007323,2096.055971701168,55.57520133657396,45.78270384873711,0.8904547691345215,0.9267398715019226
17,2992.0974304291535,2023.1433133775847,54.70006791978556,44.97936541768441,0.8938775658607483,0.9292882680892944
18,2898.832833533998,2047.26604719786,53.84081011216304,45.246724159853386,0.8971854448318481,0.9284451603889465
19,2881.56022089347,2150.2692653256827,53.6801659916721,46.370995949253484,0.8977980613708496,0.9248450398445129
20,2863.8406791327493,2231.050683081181,53.51486409524693,47.2339992281109,0.8984265327453613,0.9220216274261475
21,2801.2362048413615,2023.5619550805802,52.92670597006167,44.98401888538395,0.900646984577179,0.9292736649513245
22,2723.3478070392293,2273.9831011223077,52.185705006632126,47.6862988826173,0.903409481048584,0.920521080493927
23,2704.7303319035996,2266.751368418952,52.00702194803698,47.61041239496831,0.9040697813034058,0.9207738041877747
24,2648.5279129789074,2105.6998754047004,51.46385054559081,45.88790554606628,0.9060631394386292,0.9264028072357178
25,2585.4366604092197,2162.1529797753997,50.84718930687536,46.49895676007581,0.9083008766174316,0.924429714679718
26,2629.2901172476077,2108.518449733717,51.27660399487867,45.91860679216778,0.9067454934120178,0.926304280757904
27,2517.1221052857586,2237.8043343977565,50.17092888601684,47.30543662622465,0.9107238054275513,0.9217855930328369
