epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,46114.689507779665,36813.26766644122,214.74331074047376,191.8678390623119,0.5585357546806335,0.661745548248291
1,26835.218949641694,30353.62988670943,163.814587108846,174.222931575351,0.7431015968322754,0.7210991978645325
2,22980.757621284458,26081.03392053127,151.5940553626179,161.49623500419838,0.7800010442733765,0.7603574395179749
3,20184.729275888854,22982.036276601477,142.07297165854192,151.59827267024343,0.8067679405212402,0.7888321876525879
4,18017.62207368485,20471.744528290114,134.22973617527845,143.07950422156947,0.8275140523910522,0.8118977546691895
5,16756.626255040654,19387.85710151837,129.4473879807571,139.24028548347053,0.8395857810974121,0.8218569159507751
6,15648.37105088263,18057.715966611013,125.09344927246444,134.37900121153982,0.8501952886581421,0.8340787887573242
7,14813.788081047966,17121.567185879754,121.71190607762236,130.8494065171094,0.8581849336624146,0.8426804542541504
8,13752.360440729813,17034.61231284125,117.2704585167544,130.51671277212452,0.8683461546897888,0.8434794545173645
9,13355.851467115897,16537.0089305346,115.5675190835033,128.59630216508793,0.8721420168876648,0.8480516076087952
10,12863.931485252313,16435.76929095714,113.41927298855478,128.20206430068566,0.8768512606620789,0.8489818572998047
11,12593.520580509923,16564.050241614575,112.22085626348573,128.70139953246263,0.8794399499893188,0.8478031158447266
12,12141.838258108952,16149.144187301263,110.1900097926711,127.07928307675198,0.8837640285491943,0.8516154885292053
13,11744.556138302425,15615.838268200603,108.37230337269031,124.9633476992378,0.8875672817230225,0.8565157055854797
14,11406.0431416319,15928.3883440113,106.79907837444995,126.20771903497544,0.8908078670501709,0.8536438941955566
15,11017.978970683409,16096.949716882322,104.96656120252491,126.87375503579266,0.8945229053497314,0.8520950675010681
16,10985.941545104166,15967.205439850733,104.81384233537176,126.36140803208366,0.8948296308517456,0.8532872200012207
17,10669.023500358719,16044.562151910262,103.2909652407156,126.667131300548,0.897863507270813,0.8525763750076294
18,10459.581753138009,15365.680587475174,102.27209664976078,123.95838248168283,0.8998685479164124,0.8588142395019531
19,10443.366589939644,15440.150874794512,102.19279128167331,124.25840363852463,0.9000237584114075,0.8581299781799316
20,10258.053809288025,15449.570296815771,101.28205077548552,124.29630041483847,0.9017977714538574,0.8580434322357178
21,9999.541721564357,15478.226273559138,99.9977085815688,124.41151985872987,0.9042725563049316,0.8577800989151001
22,10199.86999873102,15895.063515580603,100.99440577938473,126.0756261756435,0.9023548364639282,0.8539500832557678
23,9956.528366808385,15274.166942733305,99.78240509633142,123.58870070816873,0.9046843647956848,0.8596550822257996
24,9664.299627242515,15342.099008559997,98.3071697651932,123.86322702303536,0.9074819087982178,0.8590309023857117
25,9763.715925409877,15317.40727222459,98.81151716986172,123.76351349337408,0.9065302014350891,0.8592578172683716
26,9689.579970620396,15423.152018386045,98.43566411936477,124.18998356705764,0.9072399139404297,0.8582861423492432
27,9471.168151188807,15323.813602397875,97.31992679399634,123.78939212387253,0.9093307852745056,0.8591989278793335
28,9499.070312835875,16124.285594468898,97.46317413688041,126.98143799181398,0.9090636968612671,0.8518438935279846
29,9657.999692302308,15292.418945787718,98.27512244867624,123.66252037617429,0.9075422286987305,0.8594874143600464
30,9218.361073498156,15404.114079585275,96.01229647028632,124.1133114520166,0.9117509722709656,0.8584610819816589
31,9344.975051730687,15061.52705299685,96.6694111481532,122.7254132321291,0.9105388522148132,0.8616089224815369
32,9261.707006071567,15903.647743671836,96.23776288999848,126.10966554420735,0.9113360047340393,0.8538711667060852
33,9232.030959921702,14726.399368991895,96.08345830538003,121.35237685761204,0.9116200804710388,0.8646881580352783
34,9221.41945170906,14899.979470571716,96.02822216259686,122.06547206549325,0.9117217063903809,0.8630932569503784
35,9026.08494010701,15239.789201769016,95.00571003948663,123.44954111607308,0.9135916829109192,0.8599709272384644
36,9186.700175695349,15006.280816991817,95.84727526484699,122.5001257835755,0.9120540618896484,0.8621165156364441
37,8906.739297037439,15552.398734590175,94.3755227643134,124.70925681195513,0.9147341847419739,0.8570985794067383
38,8962.672000406328,15631.363168131491,94.67138955569591,125.02545008169933,0.9141987562179565,0.8563730716705322
39,8942.108364437323,15537.279858115127,94.56272185400186,124.64862557651861,0.9143955707550049,0.8572375178337097
40,9154.472753935144,15462.799820557577,95.67900895146826,124.34950671618114,0.9123625755310059,0.857921838760376
41,8839.783467964735,15372.921597546963,94.0201226757588,123.98758646552874,0.9153751730918884,0.8587477207183838
42,8993.4194538025,15567.59677401252,94.8336409392917,124.7701758194342,0.9139043688774109,0.8569589257240295
43,8751.932578663222,14944.543749700188,93.55176416649353,122.24787830347073,0.9162161946296692,0.8626837730407715
