epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,185602.13737663152,133611.75066237897,430.81566519409614,365.52941148747385,0.5765296816825867,0.7152038812637329
1,110521.87902595563,95281.64768565832,332.4483103069643,308.67725488875647,0.7478330135345459,0.7969052791595459
2,86171.35164547976,77000.36316089227,293.54957272235936,277.48939287996626,0.8033912181854248,0.8358721733093262
3,74459.75835146688,67515.79004727605,272.8731543253511,259.83800731855234,0.8301124572753906,0.8560887575149536
4,67190.99603683979,62909.40449541138,259.21226058356075,250.81747246834973,0.8466968536376953,0.8659073710441589
5,61815.824978040255,58883.91956704246,248.62788455448887,242.6600905939056,0.8589608669281006,0.8744877576828003
6,59126.39571714345,57758.700740765205,243.159198298447,240.33039911914017,0.8650970458984375,0.8768861889839172
7,56563.89572818993,56144.09112394712,237.83165417620492,236.94744380125124,0.8709436655044556,0.8803277611732483
8,54623.87899478322,55709.011124190634,233.71751965734882,236.02756433135227,0.8753700256347656,0.8812551498413086
9,53859.714472623455,54610.57502565274,232.07695808206262,233.68905628131745,0.8771135210990906,0.8835964798927307
10,52111.078683033695,54186.78847983293,228.2785112160882,232.7805586380292,0.8811032176017761,0.8844997882843018
11,51300.865082187716,52972.66033477959,226.4969427656535,230.15790304653802,0.8829517960548401,0.8870877027511597
12,50468.73250391842,53884.46446463695,224.6524705048187,232.1302747696581,0.8848503828048706,0.8851441740989685
13,50224.54399730734,55778.44490818217,224.108330941327,236.17460682338856,0.885407567024231,0.8811070919036865
14,49241.20457663569,53204.08511492983,221.9035929782023,230.66010733312737,0.8876511454582214,0.8865944147109985
15,48597.8631605186,53138.83241048121,220.44923034685016,230.51861619071292,0.8891189694404602,0.8867335319519043
16,48694.23889157382,52795.6326422463,220.66771148397274,229.77300242249154,0.8888990879058838,0.8874650597572327
17,47734.757801436885,54030.86481617257,218.4828547081827,232.44540179614776,0.8910882472991943,0.8848321437835693
18,47362.56709840939,52703.353329477985,217.62942608574187,229.57210921511782,0.8919374346733093,0.8876617550849915
19,46718.9651990941,54911.13572959351,216.1457036332069,234.33125214019898,0.8934059143066406,0.88295578956604
20,46092.92399346064,53525.1748944306,214.69262677945102,231.35508400385456,0.8948342800140381,0.8859100341796875
21,46521.78810352092,52601.08184415468,215.68910056727697,229.34925734380454,0.8938557505607605,0.8878797292709351
22,45336.34919053407,52081.57790151617,212.92334111255647,228.21388630299464,0.8965604901313782,0.8889870643615723
23,45818.55420102236,51440.96392625199,214.05269024476746,226.8060050489228,0.8954602479934692,0.8903525471687317
24,45367.33484010527,53276.85907277818,212.99609113808935,230.81780493016169,0.8964897394180298,0.886439323425293
25,45639.9377355852,53367.39164352944,213.63505736555788,231.01383431199406,0.8958678245544434,0.8862463235855103
26,45175.59875401196,51672.14023938889,212.54552160422475,227.3150682189566,0.8969272375106812,0.8898597955703735
27,44679.29577902914,52194.48559793493,211.37477564513026,228.46112491611115,0.898059606552124,0.8887463808059692
28,45057.08862355262,51333.41592281244,212.2665508824992,226.56878850100347,0.8971976041793823,0.8905817866325378
29,44143.317671953424,53042.66704430154,210.10311199968794,230.30993692044973,0.8992824554443359,0.8869385123252869
30,43675.41550859414,51415.15555675198,208.98663954567562,226.74910265919902,0.900350034236908,0.8904075622558594
31,42891.89133942296,51600.20182778997,207.1035763559455,227.15677808022804,0.9021377563476562,0.8900131583213806
32,43581.905323770625,53204.07510915025,208.76279679044976,230.660085643681,0.9005634188652039,0.8865944147109985
33,44269.341810809005,53095.132629541076,210.40280846701884,230.4238108997008,0.8989949226379395,0.8868266344070435
34,43423.9710160393,54425.534131525164,208.38419089758057,233.29280771495115,0.9009237289428711,0.8839908838272095
35,43107.868467854874,55043.06203491097,207.62434459343845,234.61257859482083,0.9016449451446533,0.8826746344566345
36,42813.44967243296,53416.22660106824,206.91411182525218,231.11950718420167,0.902316689491272,0.8861422538757324
37,43275.39457876197,51605.97225282056,208.0273890110674,227.16947914017976,0.9012627601623535,0.8900008201599121
38,43259.58115300364,52704.20580442475,207.98937750039937,229.5739658681375,0.9012988209724426,0.8876599073410034
