epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,241576.21032192552,135843.21982822337,491.50402879521295,368.5691520301494,0.6121175289154053,0.7836900353431702
1,131010.92410883089,82916.00601091755,361.95431218432924,287.95139522307846,0.789644718170166,0.8679686784744263
2,97135.67978354805,61281.81902676586,311.665974696546,247.55164921035336,0.8440358638763428,0.9024178981781006
3,78323.9102334974,51804.2933824227,279.8640924332691,227.6055653590718,0.8742406368255615,0.9175094366073608
4,68153.32349230727,46044.91685122853,261.06191505523606,214.58079329527268,0.890570878982544,0.9266803860664368
5,61110.182820556576,43131.645050402956,247.2047386692993,207.68159535790107,0.9018795490264893,0.9313192963600159
6,57081.53515334042,41236.16254356628,238.91742329378243,203.06689179569938,0.9083480834960938,0.9343376159667969
7,52430.65586019166,38259.76869488159,228.9774134280315,195.60104471827748,0.9158156514167786,0.9390770196914673
8,50314.0435290859,36312.62621353242,224.30792123571095,190.55872116891533,0.9192141890525818,0.9421775937080383
9,47111.551278597726,35386.73104173898,217.05195525172707,188.11361205861468,0.92435622215271,0.9436519145965576
10,45311.343544800715,34270.70933001532,212.86461318124418,185.12349750913666,0.9272466897964478,0.9454290270805359
11,43576.88174253963,32462.980854346573,208.75076465138906,180.17486188241293,0.9300315380096436,0.9483075737953186
12,42248.246313975076,32524.655147577392,205.5437819881085,180.34593188530033,0.9321649074554443,0.9482093453407288
13,40546.43652677629,31210.577388773276,201.3614574013018,176.6651561252905,0.9348973631858826,0.9503018260002136
14,39409.461360722016,30418.842495935107,198.51816380553697,174.40998393422066,0.9367228746414185,0.9515625238418579
15,38209.166446343705,30946.468275236726,195.4716512600835,175.9160830488126,0.9386501312255859,0.9507223963737488
16,37482.92756808481,31530.795372485685,193.60508146245752,177.5691284330857,0.9398162364959717,0.9497919082641602
17,36275.490412033694,30891.241912769106,190.4612569842846,175.75904503828275,0.941754937171936,0.9508103132247925
18,36045.180562591624,29172.676833834932,189.85568351406187,170.80010782735158,0.9421247243881226,0.9535468816757202
19,35098.127056940575,28109.364042071742,187.3449413700316,167.658474411739,0.9436452984809875,0.9552400708198547
20,34629.05914783597,28709.35557032639,186.08884745689616,169.43835330386798,0.9443984627723694,0.95428466796875
21,34160.95329715192,28775.913533844443,184.82681974527378,169.63464720936122,0.9451500773429871,0.9541786909103394
