epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,24373.054585099788,18884.89275403431,156.11871952171458,137.42231534228458,0.46648532152175903,0.637302577495575
1,16691.596895882103,15790.630619193624,129.19596315629258,125.6607759772063,0.6346288323402405,0.6967300176620483
2,13965.086030357865,13400.816934102946,118.17396511227786,115.76189759200972,0.6943109035491943,0.7426280975341797
3,12185.238859237741,12442.912012948009,110.38676940303009,111.54780147070588,0.7332708835601807,0.7610253095626831
4,11045.93046134375,11225.006799265659,105.09962160418918,105.94813258979914,0.7582098245620728,0.7844159603118896
5,10169.417175449422,10550.822613951535,100.8435281783091,102.71719726487642,0.7773962616920471,0.7973641753196716
6,9417.768686195925,9816.729580422272,97.04518888742464,99.07941047675986,0.7938494682312012,0.8114628791809082
7,8870.53598649497,9701.046816298089,94.1835229033984,98.49389227915653,0.8058281540870667,0.8136847019195557
8,8506.181006121315,9207.759340165445,92.22895969337026,95.95707029794858,0.8138037323951721,0.8231586217880249
9,7977.0588670463385,8763.197492269335,89.31438219596181,93.61195165292376,0.8253859281539917,0.8316967487335205
10,7807.951313348877,8760.963750726569,88.36261264442602,93.60002003593037,0.8290876150131226,0.8317396640777588
11,7291.060962828349,8515.711688859272,85.3877096708206,92.28061383009582,0.8404021263122559,0.8364498615264893
12,7083.265599728308,8412.324480417266,84.16213875447978,91.7187248080634,0.8449506759643555,0.8384355306625366
13,6697.714122043134,8533.158747654827,81.83956330555004,92.3750980928022,0.8533902168273926,0.836114764213562
14,6499.086072892423,8641.136973889788,80.61690934842655,92.9577160535358,0.8577380776405334,0.8340409994125366
15,6383.249242079829,8340.009688529006,79.89523917030245,91.32365349967667,0.8602737188339233,0.8398243188858032
16,6149.754504862079,8933.771844423027,78.42037047133913,94.51863226064492,0.8653847575187683,0.8284207582473755
17,5902.224396659163,8638.74647136787,76.82593570311502,92.94485715394838,0.8708031177520752,0.8340868949890137
18,5821.4150734139685,8940.035436500182,76.2981983628314,94.55176062083764,0.8725719451904297,0.8283004760742188
19,5788.172285813282,8837.890986880444,76.08003868172835,94.01005790276082,0.8732996582984924,0.8302621841430664
20,5640.778610235093,8560.3032547087,75.10511707090997,92.5219068907937,0.8765259981155396,0.8355934619903564
21,5605.477366515882,8925.280544343408,74.86973598534914,94.47370292490609,0.8772987127304077,0.828583836555481
22,5466.14788662727,8693.909459075438,73.93340169792859,93.24113608850676,0.8803486227989197,0.8330274820327759
23,5373.003412954879,9076.150853174877,73.30077361771075,95.2688346374347,0.8823875188827515,0.8256862759590149
24,5338.222058650571,9048.268679177678,73.06313748156843,95.122387896739,0.8831488490104675,0.826221764087677
25,5226.030520924397,9193.454693429798,72.29128938485186,95.88250462639051,0.8856046795845032,0.8234333992004395
