epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
0,54979.17094276412,43655.631205454505,234.47637608672673,208.93930028947287,0.43515825271606445,0.5907243490219116
1,35352.17935695171,34546.40005717411,188.02175235049722,185.866618996457,0.6368008852005005,0.6761243343353271
2,29325.991703277195,29434.511900564485,171.24833343211603,171.56489122359645,0.6987123489379883,0.7240487337112427
3,25042.90286026522,26900.875957713775,158.24949560824902,164.01486505104884,0.7427157163619995,0.7478017807006836
4,22029.80619660668,23690.813556853722,148.42441240108275,153.9182041113192,0.7736715078353882,0.7778964042663574
5,19671.26776392524,21429.61163497373,140.254296775269,146.38856388042657,0.797902524471283,0.7990953922271729
6,18596.39570374974,20113.706474719653,136.36860233847722,141.82279955888492,0.8089454174041748,0.8114321231842041
7,16960.683098626032,19040.51795271704,130.2331873933293,137.98738330991367,0.8257503509521484,0.82149338722229
8,15988.98379998707,18513.590826419877,126.44755355477253,136.06465678646998,0.8357333540916443,0.8264333605766296
9,15090.591946089184,17341.254886649367,122.84377048140936,131.6861985427834,0.8449631929397583,0.8374241590499878
10,14161.633626437098,16933.847577513603,119.0026622661741,130.13011787251097,0.8545070886611938,0.8412436246871948
11,13670.5234732364,16624.9279468308,116.92101382230825,128.93769017176785,0.8595526218414307,0.8441397547721863
12,13460.859405597876,16792.94108797202,116.02094382307824,129.58758076286483,0.8617066144943237,0.8425646424293518
13,12701.682083876456,16018.71637446799,112.70173948913323,126.56506774962824,0.8695062398910522,0.8498230576515198
14,12433.066325646787,15675.950404566629,111.50366059303516,125.20363574819474,0.8722659349441528,0.8530365228652954
15,12177.735405127047,15632.146450977323,110.35277706123686,125.02858253606382,0.8748891353607178,0.8534471988677979
16,11818.066600912227,15896.46947144585,108.71093137726412,126.08120189562696,0.8785842657089233,0.850969135761261
17,11664.764847286318,15199.688516585999,108.00354090161265,123.28701682085587,0.8801592588424683,0.8575015068054199
18,11211.161525136544,15527.989633435463,105.8827725606793,124.61135435198295,0.8848194479942322,0.8544236421585083
19,11003.780412413464,15261.450989487555,104.89890567786426,123.53724535332474,0.8869500160217285,0.8569225072860718
20,10647.596257501304,15250.0398239168,103.18719037507176,123.49105159450542,0.8906093835830688,0.8570294380187988
21,10547.339423160805,15185.116045303454,102.70024061880676,123.22790286823619,0.8916393518447876,0.8576381206512451
22,10312.970404599155,15020.10421335234,101.55279614367669,122.55653476397062,0.894047200679779,0.8591851592063904
23,10420.553650931828,15701.048349041876,102.08111309606605,125.30382415968745,0.892941951751709,0.8528012037277222
24,10282.344775748192,15080.806663761845,101.40189729856237,122.80393586429486,0.8943618535995483,0.858616054058075
25,9946.907687964875,14799.748482027986,99.73418515215769,121.65421686907521,0.8978080749511719,0.8612509965896606
26,9746.898277330814,15738.98996512542,98.7263808580605,125.4551312825642,0.8998628854751587,0.8524455428123474
27,9760.796166378854,14521.710720113406,98.7967416789585,120.50606092688203,0.8997201323509216,0.863857626914978
28,9394.079470281851,14757.709855214329,96.92305953838772,121.48131483983177,0.9034876823425293,0.8616451025009155
29,9218.847825085248,15011.271536206948,96.01483127665875,122.52049435178976,0.9052879810333252,0.8592679500579834
30,9047.587667907905,14782.803993907915,95.11880817119139,121.58455491512034,0.90704745054245,0.8614098429679871
31,8979.598271216319,15436.803969576411,94.7607422470736,124.24493538803267,0.9077459573745728,0.8552785515785217
32,9162.695618541551,14478.329427747016,95.72197040670208,120.3259299891217,0.9058648347854614,0.8642643094062805
33,8995.022879510505,15083.881730556941,94.84209444919752,122.81645545510968,0.907587468624115,0.8585872054100037
34,8640.632447343165,16471.602168182882,92.95500227176139,128.34173977386658,0.911228358745575,0.8455772399902344
35,8458.756505715324,16113.203131751763,91.97149833353443,126.9377923699312,0.9130969047546387,0.8489372134208679
36,8379.502080572576,15752.732192260244,91.53962027762938,125.50988882259534,0.9139111638069153,0.852316677570343
37,8118.899639234592,15664.49657467491,90.10493681943622,125.15788658600347,0.916588544845581,0.8531438708305359
38,8022.794767489167,15818.297280093884,89.57005508253954,125.77081251265686,0.9175758957862854,0.8517019748687744
39,8073.551925912008,15270.16851129183,89.85294611704175,123.57252328609232,0.9170544147491455,0.8568407893180847
40,7893.596139815055,16524.71576551954,88.84591234162129,128.54849577307212,0.9189032316207886,0.845079243183136
41,7636.180818577139,16395.017329202692,87.38524371183694,128.04302920972577,0.9215478897094727,0.846295177936554
42,7595.675452240272,15626.90103193727,87.15317235901554,125.00760389647212,0.9219639897346497,0.8534963726997375
