datetime,volume,Year,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,is_weekend,is_holiday,temp,rain_1h,sun_1h,snow_1h,weather_cat
2015-03-24 20:00:00,590.0,2015,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043,0,0,9.9,0.0,0.0,1.0,Snow
2015-03-24 21:00:00,476.0,2015,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043,0,0,8.8,0.0,0.0,0.0,Night
2015-03-24 22:00:00,459.0,2015,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043,0,0,7.9,0.0,0.0,1.0,Snow
2015-03-24 23:00:00,243.0,2015,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043,0,0,8.0,0.0,0.0,0.0,Night
2015-03-25 00:00:00,215.0,2015,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,8.4,0.0,0.0,0.0,Night
2015-03-25 01:00:00,83.0,2015,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,7.5,0.0,0.0,0.0,Night
2015-03-25 02:00:00,72.0,2015,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,7.6,0.0,0.0,0.0,Night
2015-03-25 03:00:00,67.0,2015,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,7.2,0.0,0.0,1.0,Snow
2015-03-25 04:00:00,159.0,2015,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,6.9,0.0,0.0,0.0,Night
2015-03-25 05:00:00,921.0,2015,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,7.0,0.0,0.0,0.0,Night
2015-03-25 06:00:00,2819.0,2015,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,6.9,0.0,0.0,0.0,Night
2015-03-25 07:00:00,3192.0,2015,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,7.7,0.0,0.0,1.0,Snow
2015-03-25 08:00:00,2211.0,2015,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,8.1,0.0,0.0,0.0,Cloudy
2015-03-25 09:00:00,1448.0,2015,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,8.8,0.0,0.0,0.0,Cloudy
2015-03-25 10:00:00,1382.0,2015,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,8.6,0.0,0.0,0.0,Cloudy
2015-03-25 11:00:00,1448.0,2015,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,10.0,0.0,0.0,0.0,Cloudy
2015-03-25 12:00:00,1409.0,2015,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,10.6,0.0,0.0,0.0,Cloudy
2015-03-25 13:00:00,1495.0,2015,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,11.1,0.0,0.0,0.0,Cloudy
2015-03-25 14:00:00,1540.0,2015,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,11.1,0.0,0.0,0.0,Cloudy
2015-03-25 15:00:00,1618.0,2015,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,10.8,0.0,0.0,0.0,Cloudy
2015-03-25 16:00:00,1862.0,2015,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,8.9,0.0,0.0,0.0,Cloudy
2015-03-25 17:00:00,2089.0,2015,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,7.3,0.2,0.0,1.0,Snow
2015-03-25 18:00:00,1700.0,2015,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,6.2,0.8,0.0,0.0,Rain
2015-03-25 19:00:00,1075.0,2015,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,5.6,0.6,0.0,0.0,Rain
2015-03-25 20:00:00,641.0,2015,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,5.1,1.6,0.0,0.0,Rain
2015-03-25 21:00:00,529.0,2015,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,5.0,1.3,0.0,0.0,Rain
2015-03-25 22:00:00,403.0,2015,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,4.8,0.8,0.0,0.0,Rain
2015-03-25 23:00:00,222.0,2015,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,0,0,4.6,0.5,0.0,0.0,Rain
2015-03-26 00:00:00,123.0,2015,0.0,1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,4.3,0.1,0.0,0.0,Night
2015-03-26 01:00:00,47.0,2015,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,4.3,0.0,0.0,0.0,Night
2015-03-26 02:00:00,74.0,2015,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,4.1,0.0,0.0,1.0,Snow
2015-03-26 03:00:00,86.0,2015,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,3.9,0.7,0.0,0.0,Rain
2015-03-26 04:00:00,188.0,2015,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,3.8,0.6,0.0,0.0,Rain
2015-03-26 05:00:00,916.0,2015,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,3.8,0.3,0.0,0.0,Rain
2015-03-26 06:00:00,2835.0,2015,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,3.9,0.1,0.0,0.0,Night
2015-03-26 07:00:00,3159.0,2015,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,4.5,0.0,0.0,0.0,Cloudy
2015-03-26 08:00:00,2295.0,2015,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,5.4,0.0,0.0,0.0,Cloudy
2015-03-26 09:00:00,1509.0,2015,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,5.5,0.0,0.0,0.0,Cloudy
2015-03-26 10:00:00,1311.0,2015,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,5.8,0.0,0.0,0.0,Cloudy
2015-03-26 11:00:00,1436.0,2015,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,6.3,0.0,0.0,0.0,Cloudy
2015-03-26 12:00:00,1309.0,2015,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,6.4,0.0,0.0,0.0,Cloudy
2015-03-26 13:00:00,1500.0,2015,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,6.3,0.0,0.0,0.0,Cloudy
